"Home","Car","Debt","Income","Amount"
"Yes","Yes",0,152733,1527297.93915609
"Yes","Yes",0,28660,286602.245016067
"Yes","Yes",1e+05,83733,737326.572775896
"No","No",0,107533,3276.11694681326
"No","No",0,114243,3379.50195259228
"Yes","Yes",1e+05,178551,1685511.5233724
"No","No",0,79815,2833.32120104484
"Yes","Yes",0,114044,1140458.50441791
"No","No",0,26792,1637.58267802541
"Yes","No",0,39303,196516.017159421
"No","Yes",0,76932,153855.535855967
"No","No",1e+05,40277,2006.40305013204
"No","Yes",1e+05,36479,72946.8781565633
"No","No",1e+05,156414,3946.10116009971
"Yes","No",0,132598,662984.3134961
"No","No",0,170085,4113.76532602003
"Yes","No",1e+05,86542,432720.644009723
"Yes","No",1e+05,53712,268553.960728084
"Yes","Yes",1e+05,23641,136401.626436946
"No","No",1e+05,45573,2132.77088498954
"No","No",1e+05,136302,3702.69502387439
"Yes","No",0,90356,451790.015286915
"No","Yes",0,129848,259704.076820386
"Yes","No",0,89434,447160.557526694
"Yes","No",1e+05,50219,251085.615114296
"No","Yes",1e+05,22710,45422.561553345
"Yes","No",1e+05,196538,982694.300094704
"Yes","No",0,180063,900298.732812819
"No","Yes",0,81913,163830.988078739
"No","Yes",0,110599,221209.18170326
"No","Yes",0,22746,45505.8916016228
"No","No",0,88774,2991.84149583274
"No","Yes",1e+05,182099,364199.69655956
"No","No",0,52915,2315.12551169963
"Yes","Yes",1e+05,97907,879058.688080859
"Yes","Yes",0,113045,1130447.61413211
"No","No",1e+05,101303,3190.85692194469
"Yes","No",0,88470,442332.720526009
"No","No",0,143582,3805.44945685675
"No","Yes",1e+05,116302,232584.127125105
"No","No",1e+05,152043,3918.98113716091
"No","Yes",1e+05,69926,139859.211026421
"Yes","Yes",0,153156,1531559.22968437
"Yes","No",1e+05,87266,436346.989509585
"No","No",0,192911,4379.51194867755
"No","No",0,79313,2823.06758194111
"Yes","No",1e+05,183315,916571.380370242
"No","No",0,185497,4312.97022187029
"Yes","Yes",1e+05,54250,442503.426625416
"Yes","No",0,61584,307932.139993308
"No","No",0,130204,3608.2708271517
"Yes","No",1e+05,58433,292147.332331347
"No","No",1e+05,136163,3674.98670198888
"Yes","No",1e+05,107048,535237.501690169
"No","Yes",1e+05,78188,156379.411909513
"No","No",1e+05,89000,2987.39516270753
"Yes","Yes",0,174681,1746793.67479712
"Yes","Yes",0,40360,403607.315554959
"Yes","Yes",1e+05,126651,1166495.08977572
"No","No",0,190925,4350.31207705812
"No","Yes",1e+05,68968,137916.397365996
"No","Yes",0,35499,71001.0945836896
"Yes","Yes",1e+05,148349,1383468.42958713
"No","Yes",1e+05,138303,276600.163964453
"Yes","Yes",1e+05,124663,1146628.70690801
"Yes","Yes",1e+05,119134,1091348.12529869
"Yes","No",1e+05,147619,738084.131535252
"Yes","Yes",0,27860,278598.951210419
"No","Yes",1e+05,24311,48621.808618406
"No","No",0,88218,2953.76857306318
"No","No",1e+05,24017,1551.34510119002
"Yes","No",0,104728,523638.560331579
"No","Yes",1e+05,138869,277742.975984135
"No","No",0,155205,3943.63580306885
"Yes","Yes",1e+05,127416,1174153.66130322
"Yes","No",0,154810,774043.50010702
"Yes","Yes",0,194799,1947982.3956486
"No","Yes",1e+05,179398,358802.100783585
"No","Yes",1e+05,193210,386421.546743467
"No","No",0,41468,2048.4981475979
"No","No",0,33370,1819.60747155643
"No","Yes",0,177710,355421.183146953
"No","No",1e+05,29340,1730.08047078124
"Yes","No",0,159350,796754.842986321
"No","No",0,147233,3839.47585743625
"No","No",1e+05,55109,2350.48592877058
"Yes","Yes",0,91714,917134.711376751
"No","No",0,73876,2725.24392664328
"No","Yes",1e+05,147905,295823.300945943
"Yes","No",0,55747,278738.127129365
"Yes","No",1e+05,124720,623605.49574663
"No","No",1e+05,121477,3496.23604784179
"Yes","No",0,73161,365802.860404889
"No","No",0,27639,1664.87300766611
"Yes","No",0,196332,981638.835470936
"Yes","Yes",1e+05,170958,1609574.15673058
"Yes","Yes",0,58414,584141.338428241
"Yes","Yes",1e+05,63560,535600.066500929
"Yes","Yes",0,50131,501297.663846616
"No","Yes",0,50706,101419.894840421
"Yes","Yes",0,116011,1160101.98295913
"No","No",0,116678,3405.80175692114
"No","Yes",0,117747,235493.422195557
"Yes","Yes",0,176179,1761796.43570031
"Yes","No",1e+05,102143,510708.438364698
"Yes","Yes",1e+05,105416,954140.088595487
"No","No",1e+05,25881,1614.19394374162
"Yes","Yes",1e+05,161758,1517582.02892055
"No","Yes",0,116736,233489.456155894
"Yes","Yes",0,175567,1755665.85724532
"No","Yes",1e+05,38879,77740.2023750962
"Yes","No",1e+05,167061,835325.485643937
"Yes","Yes",0,199269,1992690.43546259
"No","Yes",1e+05,174916,349833.832756172
"Yes","Yes",0,28746,287460.648099459
"Yes","Yes",0,89521,895200.604713673
"No","No",0,97196,3124.1239523995
"No","No",0,62558,2479.29477111944
"Yes","Yes",1e+05,141269,1312686.71272853
"No","Yes",1e+05,171268,342538.388858904
"No","No",1e+05,119202,3453.52429387202
"Yes","Yes",0,197452,1974520.11716312
"No","Yes",1e+05,145161,290314.444726756
"No","No",1e+05,156055,3935.68307112881
"No","No",1e+05,34115,1850.66629811936
"No","Yes",1e+05,106275,212552.617753409
"Yes","Yes",1e+05,178913,1689145.37411445
"Yes","Yes",1e+05,118322,1083222.37191293
"No","Yes",0,52126,104240.821416529
"Yes","No",1e+05,77136,385672.980336596
"No","No",1e+05,29360,1710.44408266233
"No","No",0,71884,2673.27870047485
"No","No",0,156683,3934.22293437255
"No","No",0,84439,2905.89694648336
"No","No",1e+05,125348,3537.72132919702
"Yes","Yes",1e+05,141349,1313485.5059821
"No","Yes",0,158419,316834.040390659
"No","No",0,116035,3406.43717340846
"Yes","Yes",0,159866,1598662.52585102
"No","Yes",0,75041,150093.462891645
"Yes","Yes",0,50823,508220.803393139
"No","Yes",1e+05,122009,244035.716133026
"No","No",1e+05,70515,2634.02227076043
"Yes","No",0,81151,405757.431490266
"Yes","No",0,80172,400855.669354097
"No","No",1e+05,133086,3645.19688621425
"No","Yes",1e+05,55863,111719.540262254
"No","No",0,112997,3382.26091264001
"No","No",1e+05,79319,2815.68590865531
"No","Yes",0,90656,181320.978491377
"Yes","Yes",0,22877,228756.131319296
"No","Yes",0,77609,155215.063127574
"No","Yes",1e+05,56785,113568.703686705
"Yes","No",1e+05,199691,998447.217839768
"Yes","Yes",1e+05,29111,191111.70086987
"Yes","No",1e+05,199844,999217.532233268
"Yes","No",1e+05,109811,549042.189365623
"No","Yes",1e+05,79348,158687.453207614
"Yes","Yes",1e+05,139008,1290090.57707513
"No","No",0,99274,3151.7530862695
"Yes","Yes",1e+05,36475,264755.67401297
"No","Yes",0,152455,304886.343741099
"Yes","Yes",1e+05,152912,1429113.6077057
"No","No",1e+05,137564,3713.18075879388
"Yes","Yes",0,89856,898554.979260206
"Yes","Yes",0,183267,1832662.43548233
"No","No",0,137792,3701.60162049403
"Yes","No",0,153275,766376.317902884
"Yes","Yes",0,113537,1135379.97657644
"No","No",0,30752,1758.63894195236
"No","No",0,25810,1606.36173972053
"No","Yes",1e+05,28863,57714.4049770166
"Yes","Yes",1e+05,146189,1361897.75584098
"Yes","No",0,168607,843013.503763327
"No","No",0,170991,4140.71718527944
"No","Yes",1e+05,59083,118178.106451901
"Yes","Yes",1e+05,24676,146752.41448628
"Yes","No",0,183563,917798.846125702
"No","Yes",0,118425,236835.309319387
"Yes","No",1e+05,112459,562312.348630638
"No","No",0,70392,2650.02177974375
"No","Yes",1e+05,197375,394751.010206549
"Yes","No",0,44658,223306.931082046
"No","Yes",1e+05,76607,153208.205631767
"Yes","No",0,104889,524427.662532967
"Yes","Yes",0,153489,1534899.57867098
"No","No",1e+05,27330,1666.078580288
"No","Yes",1e+05,22686,45363.9741741032
"Yes","No",1e+05,61295,306483.708474067
"No","No",1e+05,41032,2016.33336555621
"Yes","No",1e+05,46441,232189.336583517
"No","No",0,38576,1969.2299891669
"Yes","No",1e+05,188836,944179.396946446
"Yes","Yes",0,70386,703853.691381503
"No","Yes",0,137602,275202.358607301
"Yes","Yes",1e+05,158876,1488750.05953098
"Yes","No",1e+05,140352,701769.880419769
"No","No",0,59734,2448.0592127383
"No","Yes",0,101994,203974.012061591
"No","No",1e+05,179724,4250.67560913284
"No","Yes",0,49476,98943.1005962035
"No","Yes",1e+05,175576,351126.426426318
"No","Yes",1e+05,172088,344180.457226248
"No","Yes",0,119527,239066.239475352
"Yes","Yes",0,60559,605610.397255049
"Yes","Yes",0,48727,487269.669913943
"Yes","Yes",0,159670,1596684.42384542
"Yes","No",1e+05,54334,271667.517870638
"Yes","No",0,157899,789508.0128153
"Yes","Yes",0,183664,1836641.03371676
"Yes","No",1e+05,61349,306758.457626867
"No","No",0,58473,2428.57107871679
"Yes","No",0,80558,402786.864154561
"No","Yes",1e+05,184157,368320.365787832
"Yes","No",1e+05,93941,469693.896904441
"Yes","Yes",1e+05,38072,280736.286533472
"No","Yes",0,123604,247195.808330495
"No","No",0,152370,3905.89272764032
"Yes","No",0,107052,535268.148959264
"No","No",1e+05,131119,3627.44987327134
"Yes","Yes",0,154770,1547702.9866002
"Yes","Yes",1e+05,161007,1510065.99019226
"Yes","No",0,78894,394466.093517856
"Yes","Yes",1e+05,86495,764934.068137644
"Yes","No",1e+05,146670,733342.560319962
"No","No",1e+05,176704,4199.48048240073
"Yes","No",0,25253,126261.647477641
"Yes","No",0,189470,947354.662175565
"Yes","Yes",1e+05,155656,1456554.00017589
"No","Yes",0,84875,169774.463029738
"Yes","Yes",0,46977,469766.618637139
"No","No",0,125763,3551.67313100751
"No","Yes",1e+05,167908,335809.10043987
"No","Yes",0,163649,327302.894997149
"Yes","Yes",0,181352,1813510.84381974
"Yes","No",1e+05,80623,403107.527128688
"Yes","Yes",1e+05,133251,1232516.6668405
"Yes","Yes",0,61733,617329.991396109
"Yes","Yes",0,72424,724238.325426945
"Yes","Yes",0,104302,1043031.33549281
"No","Yes",1e+05,191372,382753.119429092
"Yes","Yes",1e+05,86290,762889.875955458
"No","Yes",0,71726,143458.639754647
"No","Yes",1e+05,162370,324745.229299448
"Yes","Yes",1e+05,100764,907649.014833528
"No","Yes",1e+05,129749,259484.54127317
"Yes","Yes",0,126621,1266229.69172684
"Yes","No",0,78974,394875.76338825
"No","No",1e+05,148165,3869.1401479329
"No","Yes",1e+05,124678,249357.505459389
"No","No",1e+05,159287,4007.48473517959
"No","No",1e+05,48760,2190.06712163969
"No","No",1e+05,97961,3133.25212576441
"Yes","Yes",0,172018,1720171.11649103
"Yes","No",1e+05,175691,878444.936784667
"No","No",0,116819,3423.66715123048
"Yes","No",1e+05,162123,810596.519133839
"Yes","No",0,95875,479400.983511817
"No","No",0,135347,3678.22113241486
"No","No",0,199892,4478.32935607919
"Yes","No",0,114286,571439.801514208
"No","Yes",0,40162,80311.9997926805
"No","No",0,55831,2359.90826629192
"No","Yes",0,41629,83257.3190465405
"No","No",1e+05,183523,4262.52190225899
"Yes","No",1e+05,159586,797939.849729659
"Yes","No",1e+05,114719,573595.339210306
"Yes","No",0,145912,729555.102028353
"Yes","No",1e+05,86335,431674.105636218
"Yes","Yes",1e+05,79324,693229.337927431
"Yes","Yes",0,31521,315208.515732946
"No","Yes",0,117988,235969.69016415
"No","Yes",0,100582,201166.629655043
"No","No",0,33420,1845.71237889362
"No","Yes",1e+05,155650,311295.271298682
"No","Yes",0,158645,317278.729250034
"No","Yes",1e+05,22633,45278.8864438948
"No","Yes",1e+05,184531,369058.048474372
"No","No",1e+05,199631,4465.98563450399
"No","No",1e+05,36209,1912.68083759702
"No","Yes",1e+05,123166,246336.599897548
"Yes","No",0,186182,930913.387058601
"No","No",1e+05,169253,4107.73765148979
"Yes","No",0,70843,354222.761928542
"Yes","Yes",0,144468,1444687.16985938
"Yes","Yes",0,85115,851161.541979835
"No","No",1e+05,45558,2134.10390725655
"Yes","No",0,39140,195693.333469521
"Yes","Yes",1e+05,48965,389646.590529049
"No","Yes",1e+05,26303,52609.2852511322
"Yes","Yes",1e+05,82937,729387.927241715
"Yes","No",0,128622,643094.70085745
"No","Yes",0,28764,57515.912190054
"Yes","No",1e+05,146970,734852.113408659
"No","Yes",1e+05,189293,378585.127494869
"Yes","Yes",1e+05,131128,1211286.791936
"No","No",1e+05,58895,2428.546039067
"No","No",1e+05,175021,4196.05599432599
"Yes","Yes",1e+05,47302,373012.912528081
"No","Yes",0,105443,210872.131752086
"No","Yes",0,77437,154864.879866938
"No","No",0,135689,3693.66055186621
"Yes","No",0,157732,788658.579505304
"Yes","No",1e+05,55787,278929.12518231
"No","No",0,82424,2881.69180562511
"No","Yes",0,124206,248409.200368554
"No","No",0,58638,2421.989029913
"Yes","No",0,45973,229878.076571984
"Yes","Yes",0,62075,620745.898234314
"Yes","No",1e+05,67802,339009.114411135
"Yes","No",1e+05,47076,235370.716283841
"No","Yes",1e+05,30614,61213.0225387514
"Yes","Yes",1e+05,115213,1052135.10062327
"Yes","No",0,70113,350570.072249605
"Yes","Yes",1e+05,133186,1231855.36906064
"No","Yes",1e+05,133590,267189.192181021
"Yes","No",0,42746,213720.333447656
"No","No",0,20697,1450.38564474512
"No","No",0,144189,3794.39750094789
"Yes","Yes",1e+05,49388,393879.317260463
"No","Yes",0,185794,371592.525519189
"Yes","No",0,47978,239881.688383916
"No","Yes",0,170204,340416.721197477
"Yes","No",1e+05,91151,455753.485335107
"No","No",0,114216,3369.85186039197
"No","Yes",1e+05,122657,245324.309820272
"Yes","Yes",0,35703,357012.406635873
"No","Yes",1e+05,107417,214814.25729668
"No","No",0,90775,3005.79128685968
"No","Yes",1e+05,174997,349994.732163865
"Yes","Yes",0,166985,1669856.04045543
"Yes","No",1e+05,193804,969031.206986973
"Yes","No",1e+05,81964,409817.915168561
"No","Yes",1e+05,114360,228726.149323109
"Yes","No",0,121613,608075.472735781
"Yes","Yes",1e+05,112677,1026773.61538429
"Yes","Yes",0,117769,1177705.51630687
"No","No",1e+05,132795,3647.45354084233
"Yes","Yes",1e+05,54462,444602.058404006
"Yes","No",1e+05,118472,592354.791319065
"No","No",0,46235,2161.93119955906
"Yes","Yes",1e+05,195079,1850794.65852053
"No","No",1e+05,67232,2592.9166247251
"Yes","Yes",1e+05,141364,1313631.39862906
"No","Yes",0,113064,226118.584002595
"Yes","Yes",1e+05,42245,322437.82930314
"No","No",1e+05,152279,3904.52925010859
"No","No",0,172581,4158.67901474042
"Yes","Yes",1e+05,104760,947614.819206008
"No","Yes",0,142306,284624.364987178
"No","Yes",1e+05,169214,338416.562730263
"Yes","Yes",1e+05,122558,1125588.82172599
"Yes","Yes",1e+05,111203,1012031.94216372
"No","No",1e+05,81141,2859.48843161046
"Yes","No",0,116846,584234.628080859
"Yes","No",1e+05,103359,516798.184288212
"Yes","Yes",1e+05,167678,1576791.04302606
"Yes","Yes",0,100833,1008324.57973269
"No","No",1e+05,184855,4311.19121429934
"No","Yes",1e+05,168703,337422.532289421
"Yes","No",1e+05,33645,168228.66581785
"Yes","Yes",0,145302,1453030.93300174
"Yes","Yes",0,103704,1037039.40162365
"No","No",1e+05,162137,4037.44208456582
"Yes","Yes",1e+05,159126,1491268.90864124
"No","Yes",1e+05,24731,49461.8274611854
"No","No",0,143111,3777.59636239395
"No","No",0,159528,3983.16080635347
"Yes","Yes",1e+05,55596,455974.231905158
"Yes","Yes",0,112070,1120688.81374684
"No","No",1e+05,66621,2593.89676217969
"Yes","Yes",1e+05,41058,310579.435136979
"Yes","Yes",1e+05,88025,780255.272750531
"Yes","No",1e+05,153828,769132.010829676
"No","Yes",1e+05,119365,238729.009324512
"Yes","Yes",1e+05,117349,1073509.82909781
"No","No",0,145252,3818.13427097567
"No","Yes",0,75965,151929.835627498
"Yes","No",0,36821,184115.61357713
"No","Yes",1e+05,169788,339580.785331669
"Yes","No",1e+05,166295,831464.174683831
"No","No",0,133777,3659.25118210374
"No","No",1e+05,59297,2440.16126369642
"Yes","Yes",0,198363,1983632.2327556
"No","Yes",0,189463,378923.365080149
"No","No",1e+05,44961,2122.35459745703
"No","Yes",0,140147,280301.069838084
"Yes","No",1e+05,141453,707267.571421227
"Yes","No",1e+05,170648,853243.677279409
"Yes","No",1e+05,92033,460163.770873709
"Yes","Yes",0,177504,1775034.55022738
"No","Yes",0,167578,335157.987879506
"Yes","Yes",1e+05,181757,1717579.43774016
"Yes","No",0,58039,290176.048778282
"Yes","No",1e+05,69936,349682.5921985
"No","No",1e+05,49044,2216.65723192926
"No","Yes",0,199504,399015.099997722
"Yes","Yes",1e+05,131772,1217718.31742486
"No","No",0,178866,4210.55726914683
"No","No",0,196836,4424.31716083975
"No","Yes",0,158078,316171.004717161
"No","No",1e+05,78266,2791.95880208739
"No","Yes",1e+05,63998,127983.695478903
"Yes","No",0,177063,885311.973094305
"No","No",1e+05,173704,4161.30049471515
"Yes","No",0,147262,736310.365056167
"Yes","Yes",1e+05,135014,1250124.82397428
"No","No",0,156067,3951.32370824959
"Yes","No",1e+05,124209,621045.688430693
"Yes","No",1e+05,93962,469796.6969997
"No","Yes",0,31339,62681.8547731695
"No","No",0,78302,2807.59945091776
"Yes","No",1e+05,176585,882921.975824691
"No","No",0,50331,2236.53579803015
"Yes","No",0,135678,678391.458105535
"No","Yes",1e+05,103596,207194.597737362
"No","Yes",0,126713,253404.309635522
"No","No",0,179084,4229.18107446787
"No","Yes",0,131726,263470.697925686
"No","Yes",1e+05,105031,210062.670581879
"Yes","Yes",0,137164,1371648.33442525
"No","No",1e+05,166744,4095.90075282886
"No","No",1e+05,182607,4264.36956854269
"Yes","Yes",1e+05,189970,1799692.21096782
"Yes","No",1e+05,177804,889016.404849093
"No","No",0,21647,1472.45280254191
"Yes","No",0,181382,906901.280505192
"Yes","Yes",0,131887,1318866.61382792
"No","Yes",1e+05,26140,52278.2958441062
"No","No",0,172167,4151.16451363881
"Yes","Yes",1e+05,61431,514311.284962184
"Yes","No",1e+05,69713,348544.354444172
"No","Yes",1e+05,40073,80135.9649376602
"Yes","Yes",1e+05,52502,425017.723831168
"No","No",1e+05,195333,4432.85884597415
"No","Yes",1e+05,198557,397109.743138035
"No","Yes",0,55239,110488.622736697
"No","No",0,29372,1713.59709742168
"No","Yes",0,119376,238749.131422397
"No","No",0,82556,2872.88835338883
"No","No",1e+05,73695,2711.93275328116
"Yes","No",1e+05,24208,121047.505130717
"No","No",0,119846,3464.48570057882
"No","Yes",0,135314,270650.112257866
"Yes","No",1e+05,197778,988896.342717394
"No","Yes",1e+05,21479,42975.1012664504
"No","Yes",1e+05,95631,191258.778443959
"No","Yes",1e+05,176850,353698.051908272
"Yes","Yes",0,26800,268001.384081488
"Yes","Yes",1e+05,180274,1702743.43408091
"Yes","Yes",0,86271,862724.868724045
"Yes","No",1e+05,21522,107606.556124423
"Yes","Yes",1e+05,72367,623692.795961404
"No","No",0,181015,4258.36205952698
"No","No",0,130344,3592.87084654079
"No","Yes",0,48639,97282.5370366862
"No","No",1e+05,120788,3464.38326418622
"No","Yes",1e+05,31849,63701.4021382017
"Yes","No",0,124318,621576.311720082
"Yes","Yes",1e+05,68596,585952.970427092
"No","No",0,112293,3356.72316032319
"No","Yes",0,58512,117018.770007876
"Yes","Yes",1e+05,62592,525931.130292704
"No","No",0,164021,4047.36349823228
"Yes","Yes",0,43629,436294.334389217
"No","Yes",0,32073,64132.0568791233
"Yes","No",0,169481,847405.050207289
"No","Yes",0,153099,306203.53838304
"No","No",0,106626,3244.74651606465
"Yes","No",1e+05,140924,704621.871105867
"Yes","Yes",0,73219,732209.145866569
"No","Yes",1e+05,43818,87641.4152837361
"Yes","Yes",1e+05,51180,411803.564004236
"No","No",1e+05,180483,4242.03662885878
"No","No",0,61568,2495.32750384978
"Yes","Yes",0,190377,1903783.30767129
"No","Yes",1e+05,36703,73403.2727636676
"Yes","No",0,108051,540261.454605673
"Yes","Yes",1e+05,188757,1787590.03073906
"No","No",0,166090,4054.65362716475
"No","Yes",1e+05,49731,99466.725869774
"Yes","Yes",0,191924,1919234.57358954
"No","No",0,137361,3715.12470522489
"Yes","Yes",0,137028,1370284.79040402
"No","No",0,183943,4267.87695946771
"Yes","Yes",1e+05,172954,1629548.81820914
"No","No",0,27891,1660.82813948554
"Yes","Yes",1e+05,38581,285803.574466341
"No","Yes",1e+05,84197,168396.55465205
"No","Yes",0,78237,156492.677652966
"Yes","No",1e+05,87360,436792.181115792
"Yes","No",0,40215,201072.69803831
"No","Yes",0,149708,299414.953479321
"Yes","No",0,54963,274797.587041841
"Yes","Yes",1e+05,79205,692053.015388072
"No","No",1e+05,67609,2594.45410790001
"No","Yes",0,108796,217594.921757023
"Yes","Yes",1e+05,33132,231318.163563079
"Yes","No",0,194839,974197.102553212
"Yes","Yes",0,20517,205164.157695358
"Yes","No",0,159134,795657.976115596
"No","Yes",1e+05,36064,72136.494845747
"Yes","Yes",1e+05,58641,486416.40033888
"No","Yes",1e+05,113575,227158.33044652
"No","Yes",0,122219,244432.999045181
"Yes","Yes",1e+05,72027,620283.008184707
"Yes","No",0,105949,529741.886593834
"No","Yes",0,32010,64004.8150672976
"No","Yes",1e+05,69254,138502.52168108
"Yes","No",0,109289,546447.067436634
"Yes","Yes",1e+05,169039,1590395.38276666
"No","No",1e+05,88513,2982.67538882838
"No","No",0,185651,4317.78178982767
"No","No",1e+05,196030,4421.48127705482
"No","Yes",0,144381,288758.960695837
"Yes","Yes",0,96695,966968.704988878
"No","Yes",0,62982,125969.392912437
"Yes","No",0,184242,921198.559984348
"Yes","No",1e+05,130039,650213.737551694
"Yes","No",1e+05,165615,828070.544160986
"No","No",0,61154,2483.4471595694
"Yes","Yes",0,198044,1980442.09009771
"No","Yes",0,193383,386759.372161316
"Yes","Yes",1e+05,78445,684448.346462144
"No","Yes",0,55452,110914.726067618
"No","No",1e+05,59109,2439.92245206139
"No","No",0,37408,1935.31849610739
"Yes","No",1e+05,93108,465533.280803154
"No","No",1e+05,125806,3542.55502320978
"No","No",1e+05,151889,3896.97392237865
"No","Yes",0,83129,166254.366331071
"No","Yes",0,145245,290501.737386885
"Yes","No",0,197524,987632.4832006
"No","Yes",1e+05,67040,134071.671642601
"Yes","Yes",0,62392,623915.991635504
"No","No",1e+05,29046,1705.27107404875
"Yes","Yes",1e+05,47640,376398.397310518
"Yes","Yes",1e+05,184985,1749848.0116835
"No","Yes",1e+05,74346,148684.750676853
"No","Yes",0,125113,250229.036510594
"No","Yes",0,198411,396807.761240123
"No","Yes",0,81418,162814.842151019
"No","No",0,155456,3934.71427770803
"No","Yes",0,144754,289513.5210624
"No","No",0,166174,4082.82374457093
"No","No",1e+05,20048,1420.20410720851
"No","Yes",1e+05,143854,287704.948584039
"Yes","Yes",1e+05,132136,1221362.59911424
"No","No",0,107493,3299.99159848181
"Yes","No",0,99047,495250.157799707
"No","Yes",0,150729,301453.748196948
"Yes","Yes",1e+05,139423,1294229.37604271
"Yes","No",1e+05,132116,660576.430563258
"No","Yes",1e+05,169444,338886.426563422
"No","Yes",1e+05,43914,87818.204398443
"No","No",1e+05,94197,3072.43275938611
"No","Yes",1e+05,21904,43810.7910348182
"No","No",0,76346,2771.80024777808
"No","No",1e+05,129577,3599.01933408695
"Yes","Yes",1e+05,117863,1078634.22142648
"No","Yes",1e+05,190358,380707.694034902
"Yes","No",0,186879,934379.604988671
"Yes","No",0,171034,855173.911619763
"No","No",0,38054,1943.36925886836
"No","Yes",1e+05,141418,282844.261799089
"No","Yes",0,23503,47007.3258888024
"No","Yes",0,95424,190850.796270666
"No","Yes",1e+05,138925,277855.450288411
"Yes","No",1e+05,138663,693307.750350054
"No","No",1e+05,25975,1619.99687487589
"No","Yes",1e+05,76373,152770.318009327
"Yes","Yes",0,146933,1469347.54246261
"No","No",1e+05,47545,2181.75377722139
"No","Yes",0,90508,181000.675037958
"Yes","No",1e+05,23446,117229.104889205
"No","No",0,173177,4166.80791813849
"No","No",1e+05,25833,1609.79107928655
"Yes","No",0,20191,100953.89539499
"No","No",0,104309,3237.6288419573
"Yes","No",0,135654,678286.972815278
"No","No",1e+05,81231,2853.22607217875
"No","No",0,99445,3156.23039581492
"No","No",0,116100,3385.7173324367
"No","Yes",1e+05,190181,380367.154348991
"No","Yes",1e+05,24724,49433.8967588294
"No","No",0,137237,3690.76248255686
"No","No",1e+05,198812,4469.31255519522
"No","Yes",0,152035,304085.066865416
"No","Yes",0,175732,351483.859942224
"No","No",1e+05,156260,3966.51050269803
"Yes","No",1e+05,81117,405590.366713945
"No","Yes",0,175726,351447.159020835
"No","No",1e+05,68498,2595.487410457
"No","No",0,117463,3425.3164391719
"Yes","Yes",0,26136,261366.789164766
"No","No",0,61805,2479.66320670894
"No","Yes",1e+05,167157,334307.164356931
"No","No",1e+05,116753,3407.5316268055
"No","Yes",1e+05,75449,150896.905176335
"Yes","No",1e+05,63206,316026.774642457
"Yes","Yes",0,43277,432775.126160225
"No","No",0,181704,4254.96002738329
"Yes","Yes",1e+05,99952,899536.008234376
"No","Yes",0,193527,387030.053563377
"Yes","Yes",1e+05,128612,1186121.8329057
"Yes","No",0,141274,706379.865226272
"No","Yes",1e+05,128535,257063.179007513
"No","No",1e+05,132074,3634.18974881923
"No","Yes",1e+05,115956,231937.87772417
"Yes","Yes",0,126996,1269968.2563653
"No","No",1e+05,42007,2048.50058498802
"Yes","Yes",1e+05,123597,1135964.57186196
"Yes","Yes",0,44598,445973.370091447
"Yes","Yes",1e+05,52715,427141.651168881
"Yes","Yes",1e+05,39840,298407.709847289
"Yes","Yes",0,137306,1373053.71047931
"Yes","No",1e+05,137727,688630.448760033
"No","No",1e+05,139727,3739.53334344764
"Yes","Yes",0,58817,588163.387018428
"No","Yes",1e+05,147245,294483.135117162
"No","Yes",1e+05,45927,91863.5064923879
"No","No",1e+05,102642,3180.14167139899
"Yes","Yes",0,178587,1785863.78480894
"No","Yes",1e+05,68846,137700.155617303
"Yes","Yes",1e+05,131608,1216070.89790323
"No","No",0,66530,2590.02791552694
"No","No",0,115809,3397.18478824307
"No","Yes",1e+05,147549,295100.493619301
"Yes","No",0,165969,829833.89300925
"No","No",0,116327,3431.68325714544
"No","Yes",1e+05,97969,195929.889811742
"No","No",0,192014,4358.14548567166
"Yes","No",0,21951,109757.456993868
"No","Yes",1e+05,128093,256188.341558205
"Yes","Yes",1e+05,95395,853956.407300759
"Yes","No",0,21522,107605.476554399
"No","Yes",0,141347,282699.547527896
"No","No",1e+05,172959,4160.82357359828
"Yes","Yes",1e+05,34878,248774.283938091
"Yes","No",0,85557,427793.539135531
"No","Yes",1e+05,75364,150721.827534314
"No","No",0,110939,3328.94787916001
"Yes","Yes",0,40240,402395.494686019
"No","No",0,177509,4238.95372542549
"No","Yes",0,129033,258069.947780237
"No","Yes",1e+05,115406,230812.026996584
"Yes","Yes",0,58798,587989.493047083
"No","No",0,137650,3702.2673113515
"Yes","Yes",0,140158,1401579.05860162
"No","No",0,155897,3937.79620123256
"Yes","No",0,180566,902832.265916863
"Yes","No",0,95617,478087.026118407
"Yes","No",1e+05,122356,611781.069174558
"No","Yes",0,190371,380747.803151588
"No","No",1e+05,22456,1491.46912366615
"Yes","No",0,75157,375791.073464655
"No","No",1e+05,115983,3401.77548625751
"No","No",0,109603,3314.28333994275
"Yes","Yes",1e+05,110455,1004549.52561017
"No","No",1e+05,62724,2516.91324087577
"Yes","Yes",0,57397,573959.648941777
"Yes","Yes",0,28298,282979.27082388
"Yes","Yes",1e+05,96004,860026.176769204
"Yes","No",0,178626,893126.449513925
"No","No",1e+05,95382,3065.12911414719
"Yes","Yes",1e+05,166207,1562074.96010843
"No","Yes",1e+05,190674,381362.657299117
"Yes","No",0,162688,813433.232324654
"No","Yes",1e+05,29650,59302.6963927411
