"Home","Car","Debt","Income","Amount"
"No","No",0,26911,164.052124848796
"No","Yes",0,195877,97952.0436256716
"No","Yes",1e+05,108289,54141.5379794549
"No","Yes",1e+05,170156,85074.5127292017
"No","No",0,101492,318.576700117608
"Yes","Yes",0,107470,537360.306749082
"Yes","Yes",1e+05,83408,317039.910340006
"Yes","No",0,44752,89499.5668322393
"Yes","No",0,160874,321756.314707211
"No","Yes",1e+05,73966,36983.4602952057
"No","No",0,64207,253.392414192988
"Yes","Yes",1e+05,97884,389420.924994885
"Yes","Yes",0,78404,392030.254463555
"Yes","Yes",0,119978,599893.818335956
"No","Yes",0,142549,71275.4139983687
"No","No",1e+05,76309,276.25992743648
"Yes","No",0,179145,358287.44638332
"No","Yes",1e+05,193507,96733.6030856839
"No","No",1e+05,142623,377.640875343603
"Yes","Yes",1e+05,85302,326499.739578874
"Yes","No",0,131650,263298.381129396
"Yes","No",1e+05,106331,212661.724900221
"No","No",0,61620,248.210696215144
"No","No",1e+05,128872,358.975587224041
"No","No",1e+05,111181,333.44421715527
"No","No",1e+05,72991,270.179587671859
"No","Yes",0,96609,48303.1915235479
"No","No",0,24871,157.635627283675
"Yes","Yes",1e+05,154256,671288.097036438
"No","No",1e+05,77798,278.918992607433
"No","No",1e+05,194650,441.175918084682
"Yes","No",1e+05,106387,212760.131304403
"Yes","Yes",1e+05,54474,172362.608492448
"No","No",1e+05,132443,363.941021617086
"Yes","No",1e+05,82969,165946.781141231
"No","Yes",0,36436,18224.7505337072
"Yes","Yes",0,40395,201966.346488128
"No","Yes",1e+05,48482,24232.2131793346
"Yes","No",1e+05,156200,312389.251919921
"Yes","No",0,171340,342664.330145767
"No","Yes",1e+05,105864,52937.3939477116
"No","Yes",0,42549,21281.9716518841
"No","Yes",0,130183,65073.3094559242
"Yes","Yes",0,51165,255832.12622062
"No","Yes",0,45612,22818.6662129988
"Yes","Yes",1e+05,56886,184452.042689233
"Yes","Yes",1e+05,104960,424801.78115804
"No","Yes",0,83130,41564.9126064153
"No","No",1e+05,39762,199.408807131371
"No","No",0,44318,210.541704732062
"Yes","Yes",0,63797,318980.429461504
"Yes","Yes",1e+05,94640,373202.858538529
"No","Yes",0,142283,71142.183084079
"No","Yes",1e+05,80859,40432.3714395716
"Yes","Yes",0,174143,870719.449057515
"No","No",1e+05,33120,182.025598620283
"Yes","No",0,137834,275663.252177725
"No","Yes",0,55226,27604.7658759808
"No","Yes",1e+05,130962,65481.531444248
"No","Yes",0,151163,75579.3008046595
"No","No",0,39996,199.964721583464
"Yes","Yes",0,59648,298239.53395956
"Yes","Yes",0,91829,459166.51847844
"No","Yes",0,42461,21236.4561546672
"No","Yes",1e+05,33726,16857.6456092408
"No","No",1e+05,21196,145.557998817196
"Yes","No",1e+05,45773,91542.9441783117
"No","Yes",1e+05,144553,72272.4692311918
"No","No",0,83165,288.349346019838
"Yes","Yes",1e+05,82168,310849.778240532
"Yes","Yes",1e+05,117595,487971.172626566
"Yes","No",0,198629,397263.54203496
"Yes","No",0,111404,222790.402037419
"Yes","Yes",1e+05,192225,861116.83568345
"No","Yes",1e+05,23745,11892.7204262208
"Yes","Yes",1e+05,173778,768889.039418729
"Yes","Yes",1e+05,199909,899545.300161156
"Yes","No",1e+05,27574,55122.6638169008
"Yes","No",0,148231,296453.32785217
"No","No",0,182508,427.215445789008
"No","No",1e+05,61457,247.890813606125
"No","No",0,177310,421.082409878854
"Yes","Yes",1e+05,21273,6373.64283650732
"Yes","Yes",1e+05,162959,714796.304930226
"Yes","Yes",0,197784,988917.09822679
"No","No",0,125161,353.785953031387
"Yes","Yes",0,49024,245090.81472458
"No","No",1e+05,197116,443.971774605203
"No","Yes",0,46940,23482.0154626956
"No","No",0,119501,345.698618610976
"No","No",0,183264,428.113773278584
"Yes","No",0,161930,323869.005004796
"No","No",1e+05,138377,371.967417285147
"No","Yes",0,123150,61578.1886680268
"Yes","Yes",0,126478,632373.52432548
"Yes","No",0,43226,86448.7649717775
"Yes","No",0,166596,333185.644455335
"Yes","Yes",0,38092,190474.652408011
"Yes","No",0,195283,390563.813548159
"Yes","Yes",1e+05,151004,655031.038892828
"Yes","Yes",0,174742,873721.77451075
"Yes","Yes",1e+05,22569,12824.8822890853
"Yes","No",0,117871,235736.385009912
"No","Yes",0,155771,77887.5458897357
"Yes","No",1e+05,101257,202493.972192787
"Yes","Yes",1e+05,104811,424065.569213402
"No","Yes",1e+05,184848,92415.7114183093
"No","Yes",1e+05,197734,98874.3052038684
"No","Yes",0,64194,32095.8938690254
"Yes","No",1e+05,138920,277843.329627259
"Yes","Yes",0,159292,796457.361882554
"Yes","No",0,91068,182142.357283842
"No","No",0,97823,312.800397407301
"No","No",1e+05,39916,199.810821249559
"Yes","No",0,157088,314179.527990277
"Yes","No",1e+05,84855,169715.690079015
"Yes","Yes",0,39619,198103.931141345
"Yes","No",1e+05,76764,153514.394290116
"Yes","No",0,82458,164909.643762392
"No","No",0,44953,212.032958674596
"No","Yes",0,60406,30199.753239507
"No","Yes",0,138890,69444.5427892691
"Yes","No",0,198047,396098.734599701
"Yes","Yes",1e+05,193006,865028.127117832
"Yes","No",0,198250,396515.075517736
"Yes","No",0,143851,287684.066815352
"Yes","Yes",1e+05,59994,199983.411064072
"Yes","Yes",1e+05,168852,744270.137450054
"No","Yes",1e+05,68774,34406.5376033832
"Yes","No",0,133969,267941.2460826
"Yes","No",0,78162,156316.110439315
"No","Yes",0,73573,36789.9887856675
"No","Yes",1e+05,197313,98630.3739029111
"No","Yes",1e+05,139046,69521.7049011061
"No","No",0,118011,343.551214745378
"No","Yes",1e+05,88771,44409.5733378099
"No","Yes",0,39021,19505.5335274612
"No","Yes",0,124266,62128.9667028214
"No","No",1e+05,151047,388.637399144635
"No","No",1e+05,152924,391.07608204393
"Yes","No",1e+05,45352,90713.4629856658
"No","Yes",0,113946,56976.0797375873
"Yes","Yes",0,188892,944474.471136782
"Yes","Yes",1e+05,179148,795732.906971271
"No","Yes",0,71762,35865.5622765251
"Yes","Yes",1e+05,111619,458099.371275768
"No","No",0,122971,350.667517277544
"Yes","No",0,188149,376299.629315436
"Yes","Yes",1e+05,60257,201284.717025283
"No","Yes",0,184004,91989.9752789698
"No","No",0,110135,331.850424884978
"No","Yes",0,91316,45653.3194756249
"Yes","Yes",1e+05,71529,257646.62590719
"No","Yes",0,53065,26525.1328431859
"Yes","No",0,106208,212416.383977977
"Yes","No",0,142008,284003.025915692
"No","Yes",1e+05,147538,73776.0220568146
"No","Yes",0,153554,76780.7155303775
"No","No",1e+05,93850,306.346963262193
"Yes","Yes",0,187776,938894.455287941
"No","No",0,146457,382.706189328853
"Yes","Yes",1e+05,28340,41705.3548391815
"Yes","No",1e+05,47407,94808.9820554612
"No","No",0,71204,266.836671019041
"No","No",1e+05,178869,422.934260247689
"Yes","No",1e+05,120018,240030.840789963
"No","No",1e+05,59882,244.664865780273
"Yes","Yes",0,44295,221476.371910432
"No","No",0,155553,394.404375789512
"No","Yes",0,178678,89341.659070484
"Yes","No",0,25268,50544.9922983559
"Yes","Yes",0,103386,516932.026259969
"No","No",0,137468,370.758543636499
"Yes","Yes",0,105367,526829.736830926
"No","No",0,130926,361.845482113432
"No","No",0,176582,420.216861170837
"No","No",0,108235,328.988094323819
"Yes","No",1e+05,66637,133274.282171789
"No","Yes",0,87738,43879.5423351889
"No","Yes",0,171048,85526.3377177528
"No","Yes",1e+05,126341,63160.4221543553
"No","Yes",0,28746,14357.5788765628
"No","No",1e+05,126414,355.541751773168
"No","Yes",1e+05,99854,49928.8205833727
"Yes","Yes",1e+05,121395,506939.114615665
"No","No",0,192882,439.168748510142
"No","Yes",1e+05,70873,35435.0136848427
"Yes","Yes",1e+05,101041,405205.773814612
"No","No",1e+05,199700,446.881762241034
"No","No",1e+05,86945,294.879104189599
"No","Yes",1e+05,122121,61059.8459419388
"Yes","No",1e+05,163762,327531.766989696
"Yes","Yes",1e+05,46569,132850.011855829
"Yes","Yes",0,72939,364683.610495951
"No","Yes",0,84233,42137.1134272672
"No","No",1e+05,56761,238.258651322706
"Yes","Yes",0,131266,656313.279649739
"No","Yes",1e+05,20970,10479.2812572839
"No","Yes",1e+05,39082,19546.1455234766
"No","Yes",0,84860,42405.4473257906
"Yes","No",0,115335,230657.840852704
"Yes","No",0,118379,236766.597757967
"No","Yes",0,126527,63278.8864189962
"Yes","No",1e+05,139562,279124.22355213
"No","Yes",1e+05,177249,88609.3826000678
"No","No",0,39179,197.962938310042
"No","No",0,129543,359.938118723128
"No","Yes",0,199346,99677.0611380259
"No","No",0,96587,310.801952994449
"No","Yes",1e+05,32018,16025.1214935247
"Yes","Yes",1e+05,92365,361815.748948308
"No","Yes",0,98652,49336.7543585241
"Yes","Yes",1e+05,145670,628334.668076564
"No","No",1e+05,191340,437.417246267297
"No","No",1e+05,103675,321.961637813931
"No","Yes",0,38729,19370.7371038939
"Yes","Yes",1e+05,176247,781231.624320387
"No","No",0,160232,400.301462788531
"No","No",0,95435,308.941310648523
"Yes","No",1e+05,102585,205157.570326276
"Yes","Yes",1e+05,193946,869718.372718766
"Yes","No",1e+05,182017,364027.825769632
"No","No",1e+05,191093,437.134622117993
"Yes","No",1e+05,160159,320321.967369822
"Yes","No",0,80222,160446.844321919
"Yes","Yes",1e+05,151833,659163.30426076
"No","No",1e+05,190664,436.641020706886
"No","No",1e+05,71832,268.011195948981
"No","Yes",1e+05,21138,10564.749044995
"Yes","No",0,30735,61465.3551904132
"No","No",0,67705,260.178037232336
"Yes","Yes",1e+05,33576,67887.7718617834
"Yes","Yes",0,109135,545677.827885456
"No","Yes",0,53794,26890.4920519568
"No","No",1e+05,25280,158.97339066273
"Yes","Yes",0,45715,228573.052528929
"Yes","No",1e+05,170114,340230.36007596
"Yes","No",1e+05,110704,221406.593792209
"Yes","Yes",0,137908,689521.672826266
"No","No",1e+05,84301,290.360234875865
"Yes","No",0,99873,199734.316410388
"No","No",1e+05,154629,393.196895399532
"Yes","Yes",0,48805,244022.229536887
"Yes","Yes",1e+05,22539,12688.6346663516
"No","Yes",0,42729,21375.0439138502
"Yes","No",0,185090,370196.697010864
"Yes","No",0,59388,118774.2091192
"Yes","No",0,93565,187147.961328959
"Yes","No",1e+05,71915,143837.62600497
"Yes","Yes",0,107615,538075.801634932
"Yes","Yes",0,150212,751059.648176795
"Yes","No",1e+05,107029,214084.307804391
"Yes","No",0,115849,231683.804587203
"Yes","Yes",0,86889,434428.460640752
"No","Yes",0,153941,76979.529158166
"No","Yes",1e+05,30663,15327.4698882502
"No","No",0,149082,386.116671193216
"Yes","Yes",0,187391,936966.163056788
"Yes","No",0,163667,327339.488557045
"Yes","No",0,49702,99408.2635502085
"No","No",0,31192,176.672977799931
"No","Yes",0,124655,62335.7878487162
"Yes","No",0,112147,224292.497679727
"Yes","No",1e+05,75347,150701.916593385
"No","No",1e+05,63808,252.644291146053
"No","No",0,155599,394.468673732524
"Yes","No",1e+05,26655,53328.137119869
"Yes","No",0,54171,108350.914832546
"No","No",1e+05,101881,319.188060037833
"Yes","No",0,152329,304649.946234774
"Yes","Yes",1e+05,194778,873886.323975271
"No","Yes",1e+05,138186,69091.813233036
"Yes","No",0,99249,198507.895448617
"No","Yes",1e+05,168034,84017.8638676993
"Yes","No",0,137729,275467.616648073
"No","No",1e+05,63625,252.226390898295
"No","Yes",0,91380,45687.220798991
"Yes","Yes",0,64142,320714.592675449
"Yes","Yes",1e+05,187283,836416.77103298
"Yes","Yes",0,38387,191939.271403239
"No","Yes",1e+05,50329,25145.5716201642
"Yes","No",1e+05,21769,43530.1423320943
"No","Yes",1e+05,165527,82755.7550232377
"No","No",1e+05,137347,370.582555974084
"No","Yes",0,167786,83901.7416933541
"No","Yes",0,47333,23669.7373985537
"No","Yes",0,86185,43088.9142626907
"Yes","Yes",1e+05,71452,257247.317603478
"Yes","Yes",0,174919,874592.165043733
"Yes","Yes",1e+05,127223,536111.952250241
"No","Yes",1e+05,85326,42674.9440079814
"Yes","No",0,105261,210529.220956546
"Yes","Yes",0,49551,247760.378808951
"No","Yes",0,181801,90898.8421957022
"Yes","No",1e+05,113587,227164.961659414
"Yes","Yes",0,187117,935593.143173053
"No","No",0,110047,331.739269971489
"Yes","No",0,147179,294357.708524979
"Yes","No",0,182177,364338.783175916
"Yes","Yes",0,65240,326210.553529113
"No","No",0,150545,387.975901449516
"No","No",1e+05,100211,316.564184084574
"Yes","No",0,95103,190210.228619806
"No","No",1e+05,38595,196.490608086881
"No","Yes",1e+05,129503,64750.26376064
"No","Yes",0,85650,42831.9698385301
"Yes","No",1e+05,137196,274392.361274054
"No","No",1e+05,180404,424.729185197006
"No","Yes",1e+05,154115,77042.682534072
"Yes","No",1e+05,49997,99999.4463021672
"No","No",0,130424,361.152816638545
"No","Yes",1e+05,157525,78757.9855789048
"No","Yes",1e+05,71411,35712.3802024183
"No","No",0,85089,291.713994815774
"Yes","Yes",0,127121,635601.80907798
"Yes","Yes",0,175250,876241.728984318
"Yes","Yes",0,24129,120654.712453468
"No","Yes",1e+05,59933,29976.4783001898
"Yes","No",1e+05,47941,95886.540048491
"No","Yes",1e+05,185033,92522.1743163106
"Yes","No",1e+05,69901,139789.326907372
"No","No",1e+05,71203,266.826595750233
"Yes","No",0,62006,124000.98549718
"Yes","No",1e+05,21905,43812.8027095815
"Yes","No",0,130279,260545.03130533
"Yes","No",1e+05,94194,188391.625760652
"No","No",0,39987,199.955820093142
"No","Yes",1e+05,39083,19550.7089562626
"Yes","Yes",0,97389,486944.994884778
"No","No",0,69133,262.914954454702
"Yes","Yes",1e+05,20294,1483.50430998575
"Yes","Yes",1e+05,103803,419009.382783869
"Yes","Yes",0,131978,659886.425733887
"Yes","No",1e+05,169586,339171.51386679
"Yes","No",0,167120,334240.764155574
"Yes","No",0,167879,335752.51718577
"Yes","Yes",1e+05,159424,697121.668763059
"Yes","Yes",0,50928,254643.795027557
"No","No",0,62877,250.770976388482
"No","Yes",1e+05,199735,99874.3937087152
"Yes","Yes",1e+05,30232,51170.0220980483
"No","Yes",0,143177,71580.6143141639
"No","Yes",1e+05,132747,66362.4371879696
"Yes","Yes",1e+05,152225,661118.900395289
"No","Yes",1e+05,66840,33426.0401120613
"No","No",1e+05,146083,382.188137358717
"Yes","No",0,64009,128005.925019568
"No","Yes",0,90377,45175.9048152492
"No","No",0,84091,289.990560778248
"No","Yes",0,128798,64395.3011443275
"No","Yes",0,196721,98356.2864540271
"No","Yes",0,113485,56739.370492774
"No","Yes",1e+05,130323,65156.0680013857
"Yes","No",0,147347,294690.43798021
"No","No",0,141315,375.906505646546
"Yes","No",1e+05,79429,158852.045234901
"No","No",0,109471,330.863292362845
"Yes","No",0,111327,222648.511489236
"Yes","Yes",0,88528,442631.58343948
"No","Yes",1e+05,162973,81494.2726392693
"No","No",1e+05,150397,387.805223279951
"Yes","Yes",0,138834,694165.014727796
"Yes","Yes",0,167117,835575.472157463
"No","Yes",0,164986,82492.634636605
"No","Yes",1e+05,41540,20763.0121622999
"No","No",1e+05,102516,320.206285784083
"Yes","No",1e+05,133360,266702.999362405
"Yes","Yes",0,191434,957161.622082695
"No","Yes",0,136722,68353.5850479025
"Yes","Yes",1e+05,124833,524152.1693114
"Yes","Yes",1e+05,169622,748121.178573754
"Yes","Yes",0,197357,986793.825988149
"Yes","Yes",0,60504,302507.64842988
"Yes","No",0,84051,168097.196343605
"No","No",0,107139,327.339963846104
"Yes","Yes",1e+05,129724,548623.889901926
"No","Yes",0,149995,75018.5848677438
"No","Yes",1e+05,37435,18717.609468627
"Yes","Yes",0,36107,180542.081418265
"Yes","No",1e+05,127345,254694.129685523
"No","No",0,74977,273.839313771287
"No","Yes",1e+05,101208,50611.6923190591
"Yes","No",0,85684,171372.922745102
"Yes","Yes",1e+05,31199,55988.9089743096
"Yes","No",0,89847,179706.164046691
"No","Yes",1e+05,30208,15092.9833447731
"No","Yes",0,24186,12083.21190035
"Yes","No",0,188738,377475.782752685
"Yes","No",1e+05,73070,146138.161475551
"Yes","Yes",0,68469,342349.831264423
"Yes","No",0,160909,321827.476697544
"No","No",1e+05,110612,332.563812385667
"No","No",0,39310,198.258675514367
"No","No",1e+05,162650,403.285563044653
"Yes","No",0,49777,99553.1329601769
"No","No",1e+05,93890,306.403095606272
"Yes","Yes",1e+05,54204,171014.771233316
"Yes","No",0,97024,194054.875064303
"No","No",0,109331,330.667665490315
"No","No",0,177674,421.493567631448
"Yes","Yes",0,146144,730717.393002194
"No","No",0,22777,150.927154889834
"Yes","No",0,107956,215911.724116263
"Yes","Yes",1e+05,120575,502871.382646119
"Yes","No",0,103454,206890.740934193
"Yes","No",0,106047,212104.67651782
"No","Yes",1e+05,111317,55663.9995152884
"No","Yes",1e+05,31655,15820.6242083513
"Yes","No",1e+05,115289,230588.00917423
"Yes","No",1e+05,197822,395649.606983259
"Yes","Yes",0,104707,523539.604400228
"Yes","Yes",0,93758,468788.18231197
"No","Yes",0,61813,30917.6980950641
"Yes","No",1e+05,187237,374469.217497866
"Yes","No",1e+05,107200,214402.108630686
"Yes","Yes",0,80373,401846.5144592
"Yes","Yes",1e+05,183361,816814.021678812
"No","No",0,96000,309.826541931559
"No","No",1e+05,145051,380.863649674407
"Yes","Yes",1e+05,140183,600910.099897369
"No","Yes",1e+05,130768,65367.4784335041
"No","Yes",1e+05,103569,51774.586692685
"Yes","Yes",1e+05,32858,64304.8182759279
"Yes","Yes",1e+05,146804,634037.921818744
"Yes","Yes",0,184807,924040.244638962
"No","No",0,136596,369.598744551816
"No","No",1e+05,169714,411.971345438819
"Yes","No",0,54703,109415.383193866
"Yes","No",1e+05,175693,351391.884642725
"No","Yes",0,92505,46250.6521183315
"No","No",0,129494,359.845717688608
"No","No",0,178541,422.540512095577
"Yes","Yes",0,43917,219595.072073833
"No","Yes",1e+05,193668,96819.0120475145
"Yes","No",1e+05,89742,179492.122669592
"No","No",1e+05,129605,359.988026973858
"Yes","Yes",1e+05,46629,133136.432762449
"No","Yes",1e+05,28556,14275.8040373121
"No","No",0,125948,354.905856527678
"No","No",1e+05,87544,295.851048864551
"No","Yes",1e+05,24582,12287.2673976239
"Yes","Yes",0,126322,631604.875956185
"No","Yes",1e+05,190597,95289.161860174
"Yes","No",1e+05,33193,66381.0867323813
"Yes","Yes",1e+05,64803,224007.520477059
"Yes","No",1e+05,81331,162670.940766239
"No","Yes",1e+05,102740,51372.8798823795
"No","No",1e+05,60667,246.293221355868
"No","No",1e+05,95116,308.423086422265
"No","Yes",0,148843,74404.2266075093
"No","Yes",1e+05,174937,87465.372206531
"Yes","No",0,67859,135712.931842414
"No","No",0,143226,378.442911418394
"No","No",1e+05,132009,363.321241087781
"Yes","Yes",1e+05,138367,591830.665283136
"Yes","No",0,73807,147610.11753003
"Yes","No",0,185380,370762.280422143
"Yes","No",1e+05,80498,161019.267248993
"No","Yes",1e+05,81513,40758.5218569557
"Yes","Yes",0,138927,694636.910727739
"No","No",1e+05,178713,422.760641119025
"Yes","No",0,147295,294589.321355788
"Yes","No",1e+05,116578,233155.861232713
"Yes","Yes",0,28031,140150.813799897
"No","No",1e+05,33880,184.086807806997
"No","No",0,106819,326.832433743188
"Yes","No",1e+05,68691,137382.391181247
"No","No",0,112122,334.858519019777
"Yes","No",0,86080,172146.606486038
"Yes","Yes",0,187562,937820.714797239
"Yes","No",1e+05,26674,53353.0060256423
"Yes","Yes",1e+05,45642,128212.95483891
"No","Yes",0,163609,81798.7676175879
"Yes","No",1e+05,175398,350809.998100073
"Yes","No",1e+05,91045,182079.973552678
"Yes","Yes",1e+05,147087,635457.639632129
"Yes","Yes",1e+05,72319,261591.961667122
"Yes","Yes",0,38691,193458.503832069
"Yes","Yes",0,32177,160894.574792989
"No","No",0,73121,270.391434945839
"No","Yes",0,80831,40415.0172685465
"No","No",0,64330,253.651634287675
"Yes","Yes",1e+05,53965,169836.538662332
"No","Yes",0,183758,91872.8419478236
"Yes","No",1e+05,133986,267965.465452325
"Yes","Yes",1e+05,118648,493248.024348388
"No","No",1e+05,143139,378.32542227354
"No","Yes",1e+05,153634,76817.970318909
"Yes","No",0,42174,84359.4127053139
"No","Yes",0,65848,32913.9891543289
"Yes","Yes",0,176743,883718.388635325
"Yes","No",0,187450,374893.482444492
"Yes","Yes",0,157866,789331.689888571
"Yes","Yes",0,100675,503368.946211152
"Yes","No",1e+05,182569,365120.747446636
"No","Yes",1e+05,162286,81150.1547209949
"No","No",1e+05,81526,285.523647687732
"No","No",0,52500,229.149152894849
"Yes","Yes",0,150731,753645.405219945
"Yes","Yes",0,119130,595660.003481059
"Yes","Yes",1e+05,35635,78173.881068583
"Yes","No",0,76514,153032.735703889
"No","No",0,83915,289.695762648863
"No","Yes",0,55185,27594.373123532
"No","Yes",1e+05,64960,32484.4194225188
"Yes","Yes",0,153041,765198.026112015
"Yes","Yes",1e+05,37145,85724.9202885434
"Yes","Yes",1e+05,50751,153752.211216393
"No","Yes",0,182338,91183.2310607008
"Yes","Yes",1e+05,151602,658007.317101077
"No","Yes",1e+05,28664,14321.8638442064
"No","No",1e+05,134757,367.074278012161
"Yes","No",1e+05,165885,331762.97343893
"No","No",0,30909,175.809931939389
"No","Yes",0,32444,16227.5044283388
"No","No",1e+05,73628,271.330126918849
"Yes","Yes",1e+05,155325,676620.191886492
"Yes","Yes",1e+05,194480,872397.572283998
"Yes","Yes",1e+05,184740,823711.611649231
"Yes","No",1e+05,167528,335062.796892188
"Yes","No",0,115829,231644.990044968
"No","Yes",0,156840,78420.0117364185
"No","Yes",0,47143,23565.3547566822
"Yes","Yes",0,144951,724755.315845065
"No","No",1e+05,153661,392.005366634265
"Yes","No",1e+05,115281,230567.316804723
"Yes","No",0,186688,373369.142459342
"No","No",0,56743,238.218864070977
"Yes","Yes",1e+05,97547,387721.308042386
"Yes","No",0,197004,394029.41218226
"Yes","Yes",1e+05,171739,758674.461544769
"No","Yes",0,113171,56580.2578601936
"No","Yes",0,46888,23443.3663645642
"Yes","No",0,66822,133655.230394564
"No","Yes",1e+05,29598,14792.1450740144
"No","Yes",0,135502,67761.3265353162
"Yes","Yes",0,75876,379386.150262497
"No","No",1e+05,93516,305.773540644702
"No","No",0,83997,289.821060943983
"No","No",0,184181,429.164241583845
"No","No",1e+05,139399,373.363512218403
"Yes","Yes",1e+05,140684,603427.237364702
"Yes","No",1e+05,178238,356480.833478018
"No","No",0,51137,226.093297529347
"No","No",0,121757,348.95050693746
"Yes","No",0,94736,189452.800205013
"No","No",1e+05,51447,226.837726009238
"No","Yes",0,42377,21204.0236590019
"Yes","Yes",0,105909,529550.51563038
"No","No",1e+05,139068,372.899661508747
"Yes","Yes",0,171210,856049.952068937
"No","Yes",0,37417,18709.1501257265
"Yes","No",0,88357,176712.298105238
"No","Yes",0,73842,36924.3638594312
"Yes","No",0,114349,228685.518221638
"Yes","Yes",0,31145,155723.046680575
"Yes","Yes",0,101041,505213.065510324
"No","No",1e+05,133036,364.748139594568
"Yes","No",1e+05,153481,306962.276642192
"Yes","Yes",1e+05,30112,50569.4139168385
"Yes","No",1e+05,22430,44847.446660692
"No","Yes",1e+05,116332,58170.038020472
"Yes","No",0,129964,259948.746297977
"No","Yes",1e+05,29797,14909.3635798243
"No","Yes",1e+05,180479,90235.904608147
"Yes","Yes",1e+05,154663,673326.701344302
"No","Yes",0,129124,64558.4502520628
"No","Yes",0,148670,74326.1936028015
"No","Yes",1e+05,74112,37063.3293672336
"No","Yes",0,183496,91760.3819137046
"Yes","Yes",0,81768,408835.812435326
"No","Yes",1e+05,180454,90232.4375116889
"Yes","Yes",0,136173,680868.596485891
"No","No",1e+05,138586,372.262830927671
"Yes","No",0,66557,133093.821913844
"Yes","Yes",0,62524,312614.131225423
"Yes","Yes",0,57426,287132.721762889
"Yes","No",0,121809,243624.99460359
"Yes","Yes",1e+05,101417,407076.62541415
"No","Yes",1e+05,33123,16566.3288198046
"No","Yes",1e+05,112408,56190.63958761
"Yes","No",1e+05,185351,370700.171014688
"No","Yes",0,71393,35692.7308848548
"Yes","No",1e+05,131025,262051.917425507
"Yes","No",0,96798,193595.928447363
"No","Yes",0,188121,94088.7233894317
"No","Yes",1e+05,100995,50508.5500614951
"No","No",1e+05,170746,413.227318281715
"Yes","Yes",0,116182,580912.298646573
"Yes","No",1e+05,167997,335990.263135408
"Yes","Yes",1e+05,110637,453176.651851207
"Yes","No",0,61269,122560.972765885
"No","Yes",1e+05,88378,44193.5350073004
"Yes","Yes",0,182323,911628.411143424
"Yes","Yes",1e+05,167604,738012.008868813
"No","No",0,167357,409.106888082766
"Yes","No",1e+05,60848,121718.481180928
"No","No",1e+05,84127,290.01762396609
"No","No",1e+05,113532,336.943145896343
"Yes","Yes",0,133932,669658.815331333
"Yes","Yes",1e+05,129397,546969.935154341
"Yes","No",0,98542,197105.488857514
"No","No",1e+05,163053,403.804864260963
"Yes","Yes",1e+05,151648,658231.119016613
"Yes","No",0,91710,183407.947876807
"No","No",0,55672,235.922298724185
"No","Yes",0,164262,82129.4141978841
"Yes","No",0,147662,295318.356376158
"Yes","No",0,79553,159100.438088542
"Yes","Yes",0,175275,876366.183408978
"Yes","No",0,192970,385950.450699414
"No","No",1e+05,30305,174.057262693815
"Yes","No",1e+05,133554,267096.528126578
"No","No",0,85373,292.183395720316
"Yes","Yes",0,128722,643622.527303303
"Yes","No",1e+05,180613,361224.073681825
"No","Yes",1e+05,22005,10983.624711023
"No","No",1e+05,30062,173.382900977988
"No","No",1e+05,95750,309.415253618433
"No","No",1e+05,95670,309.292671996025
"No","No",0,78614,280.381946322192
"No","Yes",0,62583,31312.345749334
"Yes","Yes",0,126867,634326.543335029
"Yes","No",0,119355,238707.415681217
"No","No",1e+05,94939,308.137480070461
"No","Yes",0,179760,89864.9002398608
"Yes","No",0,82184,164369.43820094
"No","No",1e+05,107895,328.491838336479
"Yes","Yes",1e+05,81691,308450.361455951
"No","No",1e+05,103017,320.981510358544
"No","Yes",0,142508,71262.7638451904
"No","Yes",1e+05,92710,46348.2217032993
"Yes","Yes",0,138151,690750.311773653
"Yes","Yes",0,105504,527516.252162865
"Yes","Yes",1e+05,39863,99318.1498324265
"Yes","No",1e+05,151921,303835.359399628
"Yes","No",1e+05,54212,108427.522944955
"No","No",0,68495,261.694094005929
"No","Yes",1e+05,106493,53240.3678711367
"Yes","No",0,29731,59469.802168354
"Yes","No",1e+05,31795,63582.5107772239
"No","No",1e+05,189337,435.110022997681
"Yes","No",0,35512,71000.0678142859
"Yes","Yes",1e+05,30203,51014.4893606191
"No","No",0,158813,398.494041401895
"No","Yes",0,173958,86962.0671908626
"No","No",0,119667,345.960498827182
"No","Yes",1e+05,24569,12282.4301941472
"Yes","Yes",0,170727,853626.851609923
"Yes","No",0,197258,394518.117187106
"No","No",0,71327,267.104324106574
"Yes","No",0,43173,86335.8654573087
"Yes","No",0,77338,154662.46122117
"No","No",0,71073,266.573755968962
"Yes","Yes",1e+05,166326,731655.905587057
"Yes","No",0,166588,333156.419766509
"Yes","No",0,145411,290823.199256387
"No","Yes",0,82796,41397.6024329549
"No","Yes",1e+05,53584,26784.665559547
"No","Yes",1e+05,135128,67550.1558834774
"No","No",0,140137,374.370218467679
"No","Yes",1e+05,87287,43630.3116481584
"No","Yes",0,54093,27047.0550045058
"No","No",0,36368,190.682531387312
"Yes","Yes",0,46947,234735.156049968
"Yes","No",0,73177,146370.970072175
"Yes","No",1e+05,147729,295434.543244693
"No","No",0,22835,151.114836954758
"Yes","Yes",1e+05,67130,235651.240852517
"No","Yes",1e+05,171171,85598.8440572271
"Yes","Yes",1e+05,197670,888359.27026838
"Yes","Yes",1e+05,170092,750461.217628635
"No","No",1e+05,71985,268.303919516945
"Yes","Yes",1e+05,95929,379630.426249466
