"Home","Car","Debt","Income","Amount"
"No","Yes",0,51716,103436.892899067
"No","Yes",0,89594,179196.147800992
"No","No",1e+05,81400,2864.31119028938
"No","No",1e+05,71639,2668.08204633618
"No","No",0,187733,4322.50740869582
"No","No",1e+05,85762,2930.06059028164
"Yes","Yes",0,193452,1934523.0931165
"No","No",1e+05,88922,3002.11002543581
"Yes","Yes",1e+05,108474,984714.903409921
"No","No",0,68835,2613.43598335275
"No","No",1e+05,138447,3724.19735129035
"Yes","No",0,24370,121854.690780342
"Yes","No",0,114126,570622.907969208
"No","Yes",1e+05,79194,158379.95783522
"No","Yes",0,37068,74129.0871405897
"No","No",1e+05,111639,3332.67723955909
"Yes","Yes",1e+05,116898,1068994.12733203
"Yes","Yes",1e+05,130647,1206451.4019897
"Yes","Yes",0,63475,634748.645737709
"Yes","Yes",1e+05,155646,1456464.88067377
"Yes","Yes",1e+05,32426,224268.864490204
"No","No",1e+05,58318,2437.13336638074
"Yes","No",1e+05,72076,360390.375294945
"No","Yes",0,188729,377464.115255387
"No","No",1e+05,117783,3426.51918157038
"No","No",1e+05,37139,1939.98279630441
"No","No",0,47045,2148.5199557736
"Yes","No",0,156405,781999.325963513
"No","No",0,91926,3051.68408839229
"Yes","No",0,170543,852707.948639374
"Yes","No",0,60253,301275.558612334
"No","Yes",0,71188,142394.563545853
"Yes","No",1e+05,198021,990110.994953485
"Yes","Yes",0,51537,515363.69224403
"Yes","No",1e+05,23045,115246.195550822
"No","Yes",0,124707,249417.871953463
"No","Yes",1e+05,105870,211750.028834898
"Yes","No",0,157271,786366.273483504
"Yes","No",0,164582,822913.84762847
"No","Yes",0,59954,119910.933423398
"No","No",1e+05,65914,2591.49147095232
"No","Yes",0,63916,127833.611024027
"No","No",1e+05,60967,2465.2721487531
"Yes","Yes",0,126572,1265733.16912017
"No","Yes",1e+05,179779,359563.048390191
"No","No",0,95833,3081.21945680253
"Yes","No",0,191492,957456.980655757
"No","No",0,66974,2596.12451172048
"Yes","No",0,183445,917210.066642147
"No","Yes",1e+05,29585,59163.4612254104
"No","Yes",1e+05,99638,199279.968667562
"No","Yes",1e+05,40550,81118.1502583351
"Yes","Yes",0,36941,369403.420310835
"No","Yes",1e+05,97437,194867.152251032
"Yes","Yes",1e+05,174377,1643785.91212962
"No","No",0,125967,3550.03104791246
"No","Yes",0,64083,128173.540030319
"Yes","No",0,176188,880938.581781284
"No","Yes",1e+05,169237,338476.920830626
"No","Yes",0,196556,393126.374193911
"No","Yes",1e+05,168145,336291.870177938
"No","No",1e+05,46864,2154.28600655394
"No","Yes",0,176165,352326.504778774
"Yes","No",1e+05,138645,693238.894512298
"No","No",1e+05,174166,4182.1560002252
"Yes","Yes",1e+05,109935,999338.078850861
"No","Yes",0,37333,74676.7372073835
"Yes","No",1e+05,183844,919223.607949536
"No","Yes",1e+05,119594,239182.126760852
"Yes","No",1e+05,196071,980358.333275411
"Yes","No",0,117379,586885.665176791
"Yes","No",1e+05,40700,203483.852979047
"Yes","Yes",1e+05,187822,1778226.40454083
"No","No",1e+05,43087,2052.37501176415
"No","No",1e+05,168646,4121.17449358461
"Yes","No",1e+05,191812,959053.626814645
"Yes","No",1e+05,47764,238811.412187426
"No","Yes",0,194133,388267.744059302
"Yes","Yes",0,57258,572591.942553488
"Yes","Yes",1e+05,91370,813694.369789467
"No","Yes",1e+05,166769,333548.557323844
"No","Yes",1e+05,152677,305353.044250345
"Yes","No",1e+05,126038,630177.54029592
"No","Yes",0,125868,251716.154391866
"Yes","No",0,102306,511503.863490642
"No","Yes",0,181327,362651.413781878
"Yes","No",0,41057,205280.738828103
"Yes","Yes",1e+05,139699,1296992.06089772
"Yes","Yes",1e+05,175983,1659825.70094801
"No","No",1e+05,28199,1685.00105080929
"No","No",0,40947,2023.81609240534
"No","No",1e+05,128038,3576.09606097753
"Yes","No",1e+05,166641,833216.94619254
"Yes","Yes",0,187224,1872248.05093597
"No","No",0,167369,4068.34365956329
"No","Yes",1e+05,107184,214367.293057056
"Yes","No",0,72919,364597.021203725
"Yes","Yes",0,87976,879751.250596602
"No","No",1e+05,146743,3825.33797864596
"No","Yes",0,115576,231144.735655402
"Yes","Yes",0,37007,370074.971155672
"No","No",1e+05,67646,2603.07247153702
"No","No",0,152056,3903.00370480334
"Yes","Yes",1e+05,99754,897539.582352906
"Yes","Yes",0,66858,668578.030713043
"No","No",1e+05,45757,2160.66340108828
"No","Yes",0,159985,319986.722985665
"No","Yes",0,131484,262970.812406928
"Yes","Yes",1e+05,123892,1138916.7900585
"No","Yes",1e+05,90423,180857.689617002
"Yes","Yes",0,126853,1268541.0206847
"Yes","No",0,117066,585320.288708245
"Yes","No",0,128067,640333.908228377
"No","No",0,129443,3593.16997504275
"Yes","Yes",0,107841,1078402.74612561
"Yes","No",1e+05,106091,530444.268831096
"No","Yes",0,72232,144447.490039594
"Yes","No",1e+05,64044,320211.107045935
"No","No",1e+05,60622,2466.41250162198
"Yes","No",1e+05,95513,477551.757936617
"No","No",0,175645,4181.99725374988
"Yes","No",1e+05,91279,456379.219898573
"No","No",1e+05,147115,3822.91869607407
"Yes","No",0,86513,432568.711053965
"No","No",0,199082,4453.57067488176
"No","Yes",1e+05,151742,303484.469314617
"Yes","No",1e+05,84001,420016.176220105
"Yes","Yes",1e+05,76174,661740.551871809
"Yes","No",1e+05,178005,890019.514271238
"Yes","No",1e+05,151290,756446.115406161
"Yes","No",0,171296,856477.38115633
"No","No",1e+05,86673,2942.34409902898
"No","Yes",0,144634,289261.647244003
"No","Yes",0,85767,171529.456949681
"Yes","Yes",1e+05,33575,235749.429372179
"No","Yes",0,67956,135898.610642295
"Yes","No",1e+05,198470,992338.374950823
"No","No",1e+05,118825,3459.94851605692
"No","Yes",1e+05,164287,328577.159853656
"No","Yes",1e+05,128468,256946.146724797
"Yes","No",1e+05,192158,960789.842040851
"Yes","Yes",1e+05,111617,1016172.51054692
"Yes","No",0,67241,336205.532848006
"No","Yes",0,181182,362352.267360966
"No","Yes",1e+05,172910,345818.465264501
"No","Yes",0,137381,274729.467422251
"Yes","Yes",1e+05,26532,165329.986621134
"No","No",1e+05,108690,3302.16531311984
"Yes","No",0,166024,830123.308014298
"Yes","Yes",0,37247,372495.083494718
"Yes","No",1e+05,36599,183013.195834399
"No","Yes",1e+05,171496,342978.41464386
"No","Yes",1e+05,75100,150207.814178709
"Yes","No",0,190776,953873.823904089
"Yes","No",0,168296,841482.299133729
"Yes","Yes",1e+05,175610,1656091.81708941
"Yes","Yes",1e+05,87344,773447.004993085
"No","No",1e+05,173764,4169.76515201629
"Yes","No",1e+05,145914,729561.121653725
"Yes","No",0,32397,161996.153186881
"No","Yes",0,28106,56215.3649200768
"Yes","Yes",1e+05,178813,1688133.82574802
"Yes","No",0,62706,313525.226986331
"No","No",1e+05,44641,2108.30135804744
"Yes","Yes",0,148926,1489261.88558015
"No","Yes",0,157763,315511.823957367
"Yes","Yes",0,41425,414245.764441052
"No","No",1e+05,71159,2655.79375090265
"No","No",0,58817,2441.04553628835
"Yes","No",1e+05,167959,839798.812453569
"No","Yes",0,167132,334247.952250161
"No","No",0,123875,3513.51774094381
"No","Yes",0,123016,246043.128778266
"Yes","Yes",1e+05,25565,155661.335921467
"Yes","Yes",1e+05,190389,1803889.84841313
"No","No",0,110913,3328.47610636597
"No","Yes",1e+05,127424,254856.714331601
"No","Yes",1e+05,127006,254007.281430074
"Yes","No",1e+05,93697,468484.400027691
"No","No",1e+05,140224,3755.44990555752
"Yes","Yes",1e+05,124178,1141788.980098
"No","No",1e+05,38875,1974.47629018779
"No","No",1e+05,98972,3145.22887610352
"No","No",0,21282,1437.95134876132
"No","Yes",0,167855,335705.009016958
"Yes","Yes",0,49769,497694.823676195
"No","No",1e+05,148304,3847.75547929557
"Yes","No",0,53747,268730.136978084
"Yes","Yes",1e+05,20563,105626.842724875
"No","Yes",0,186792,373598.349735084
"Yes","No",1e+05,149966,749839.365263366
"No","Yes",0,185482,370941.650751176
"No","Yes",1e+05,183300,366614.800937785
"Yes","No",0,156363,781809.120275241
"Yes","Yes",0,24168,241671.638817812
"No","No",1e+05,94808,3106.57607233352
"No","No",0,124367,3532.92634655834
"Yes","No",1e+05,53487,267434.533390636
"Yes","Yes",0,166810,1668098.19926568
"No","No",0,121794,3484.80251582773
"Yes","No",1e+05,80627,403139.75731178
"No","Yes",0,196157,392313.453350759
"Yes","No",0,82899,414489.374712863
"Yes","No",0,138648,693246.39216329
"No","No",1e+05,148627,3861.34235848459
"Yes","Yes",0,82016,820159.476222805
"Yes","No",0,141051,705280.004956876
"Yes","No",1e+05,59046,295236.240978642
"Yes","No",1e+05,104895,524479.631882747
"Yes","No",0,32067,160339.18778623
"No","No",0,88085,2980.46992812913
"Yes","Yes",1e+05,120848,1108486.21749508
"Yes","Yes",0,23055,230535.471270176
"Yes","Yes",0,163196,1631959.51738863
"No","No",1e+05,90608,3021.68794941733
"Yes","No",0,138592,692950.082102256
"Yes","Yes",1e+05,77688,676869.859165249
"Yes","Yes",1e+05,190882,1808812.89595888
"No","No",0,170723,4113.85366437463
"No","No",0,97871,3122.80731595791
"No","Yes",0,129491,258983.757806637
"No","No",0,160949,4020.88068006467
"Yes","No",1e+05,176642,883200.021992206
"Yes","Yes",1e+05,109824,998239.246256078
"No","No",0,149384,3856.68194538059
"No","No",1e+05,36315,1899.70818166239
"No","No",1e+05,178419,4231.2046489856
"No","Yes",1e+05,121155,242312.710898394
"Yes","No",0,37048,185224.542180384
"No","Yes",0,193841,387700.4963127
"No","Yes",1e+05,186320,372635.678401056
"No","Yes",0,128386,256751.255058304
"Yes","No",1e+05,146890,734452.161357184
"Yes","No",1e+05,158919,794596.744965691
"Yes","No",0,180172,900868.146865251
"Yes","No",0,163988,819940.03477397
"No","No",0,151718,3897.81732067386
"Yes","No",0,53185,265924.845656158
"No","Yes",0,160641,321293.385228126
"Yes","Yes",1e+05,42733,327328.754784652
"Yes","No",1e+05,145055,725261.51141476
"Yes","No",1e+05,69117,345570.619430372
"No","No",0,45618,2137.42822414975
"No","Yes",0,135827,271660.440947282
"No","No",0,106206,3241.74529482256
"Yes","Yes",0,177903,1779029.10397726
"No","Yes",1e+05,44892,89780.763305492
"No","Yes",1e+05,54037,108081.2787497
"Yes","No",0,86592,432963.549423826
"No","No",0,159113,4007.15329653089
"No","No",0,79747,2829.34390878417
"No","No",1e+05,87811,2971.11006476836
"No","Yes",1e+05,134876,269759.555831031
"Yes","No",1e+05,48510,242548.123279668
"No","Yes",1e+05,53818,107647.895667141
"Yes","Yes",1e+05,103991,939921.295556085
"Yes","Yes",1e+05,94597,845977.914513794
"No","Yes",1e+05,30091,60174.7664360271
"No","Yes",1e+05,138491,276992.369158304
"No","No",0,189928,4355.91338888727
"Yes","No",1e+05,148280,741412.695523176
"No","Yes",0,24833,49681.8168133737
"No","Yes",0,120180,240366.780045352
"No","Yes",0,91944,183890.438776473
"Yes","No",0,51842,259190.167959626
"No","No",1e+05,50256,2249.04757450369
"Yes","Yes",1e+05,23559,135578.341199035
"Yes","No",1e+05,137994,689982.813558048
"No","No",0,85725,2929.44831467049
"No","No",1e+05,156234,3931.89533682555
"Yes","Yes",1e+05,96212,862116.240680475
"No","Yes",0,140892,281786.232057443
"Yes","No",1e+05,63840,319216.707094108
"No","Yes",1e+05,34279,68570.7462237634
"No","Yes",1e+05,41688,83370.7154315536
"Yes","No",1e+05,191342,956724.913811968
"Yes","Yes",0,103773,1037731.21820046
"Yes","Yes",0,100285,1002867.81530157
"No","No",0,166686,4087.28807950478
"Yes","Yes",0,186031,1860315.04420841
"No","Yes",1e+05,27993,55977.819323269
"Yes","Yes",0,92545,925432.420355012
"Yes","No",1e+05,180424,902114.142978488
"No","No",0,31330,1772.84399235167
"No","No",1e+05,104319,3231.75015240754
"No","No",1e+05,161572,4039.19144606163
"Yes","Yes",1e+05,120705,1107047.37110997
"Yes","No",0,106497,532468.747204305
"No","Yes",1e+05,63346,126674.122317049
"No","No",1e+05,58846,2428.07726153428
"Yes","No",0,132328,661643.366113215
"No","No",0,48275,2182.69835392433
"Yes","No",0,56172,280854.690378248
"No","Yes",1e+05,69340,138679.955189164
"No","No",1e+05,129100,3595.80725721964
"No","Yes",1e+05,64964,129930.943236444
"No","Yes",1e+05,106200,212407.485643725
"Yes","No",0,113290,566446.500603506
"No","Yes",0,162982,325951.164255347
"No","No",1e+05,159106,3976.87420312934
"Yes","No",1e+05,158415,792078.491936179
"No","No",0,27365,1665.52788818708
"Yes","No",0,176961,884797.626699225
"No","Yes",0,31836,63671.4082165969
"Yes","No",0,130672,653360.772390775
"No","Yes",0,193728,387446.604583359
"Yes","No",1e+05,110205,551034.46407387
"No","No",1e+05,162326,4039.01969279444
"Yes","Yes",1e+05,157115,1471149.60739607
"Yes","No",1e+05,49144,245716.418345278
"Yes","Yes",0,110138,1101351.64760497
"No","No",0,126466,3567.09142761016
"No","Yes",0,161319,322665.025890481
"No","No",0,118570,3442.79082261815
"Yes","No",1e+05,80024,400124.08454794
"Yes","No",1e+05,53178,265908.360741915
"No","Yes",0,165423,330839.612975957
"No","No",0,161383,4011.61425201152
"Yes","No",0,150045,750211.783424667
"Yes","No",1e+05,115711,578564.623850456
"Yes","Yes",0,35696,356957.830774716
"No","No",0,164202,4054.7006999283
"No","No",1e+05,25366,1589.45221709503
"No","Yes",1e+05,192395,384793.959141496
"No","No",0,92445,3020.64583183406
"Yes","No",1e+05,195908,979542.126265321
"No","Yes",0,121019,242038.105114565
"No","Yes",0,136321,272649.392729599
"Yes","Yes",1e+05,62906,529055.317844036
"No","Yes",0,89749,179480.843779718
"Yes","Yes",0,139162,1391627.70288316
"Yes","Yes",1e+05,162762,1527618.45308345
"No","No",1e+05,174025,4163.31282872914
"Yes","No",0,112999,564986.802625317
"Yes","Yes",0,34532,345333.579633611
"Yes","Yes",1e+05,177686,1676861.09291112
"Yes","No",0,29199,145993.244014639
"No","Yes",1e+05,32728,65451.4232930125
"Yes","Yes",0,121766,1217642.35176821
"No","No",1e+05,184678,4295.33110096996
"No","Yes",0,88144,176279.302639131
"Yes","No",0,68385,341920.744733415
"Yes","Yes",1e+05,58457,484576.024935636
"No","No",1e+05,188289,4326.86192690942
"Yes","Yes",1e+05,154002,1440017.388134
"Yes","Yes",1e+05,174904,1649041.77431949
"No","No",1e+05,181451,4254.14710144888
"Yes","No",0,52416,262083.531769613
"Yes","Yes",1e+05,56668,466679.708858613
"No","Yes",0,120288,240566.684234488
"No","Yes",1e+05,99026,198059.040510536
"Yes","Yes",1e+05,172151,1621509.47367555
"No","Yes",0,58373,116739.892594816
"No","No",1e+05,59327,2435.8561295711
"No","Yes",0,129019,258040.996478979
"No","No",1e+05,124995,3537.27025095006
"Yes","No",1e+05,143667,718323.699737554
"No","No",1e+05,139733,3759.40902454445
"No","No",0,67044,2586.67007531594
"Yes","Yes",1e+05,184362,1743627.97650336
"No","No",0,189738,4358.34023604723
"Yes","No",1e+05,190769,953823.39106341
"No","No",0,177217,4213.04877377763
"No","No",0,197159,4442.84673698731
"Yes","Yes",1e+05,102402,924034.722089094
"Yes","Yes",0,199090,1990890.83829257
"Yes","Yes",1e+05,172498,1624985.72868087
"Yes","Yes",0,52151,521508.403143344
"No","Yes",1e+05,81320,162632.398822797
"No","No",1e+05,88910,2954.80686093591
"No","No",1e+05,38111,1955.54029142894
"Yes","Yes",0,65567,655660.822335748
"No","No",0,21574,1464.26738730864
"No","Yes",0,79721,159438.879166916
"No","No",0,183362,4273.70206357501
"No","No",0,93462,3063.67517984926
"No","No",1e+05,84668,2914.73559556611
"No","Yes",0,102770,205532.99496721
"Yes","Yes",0,32630,326307.366642117
"No","Yes",1e+05,155387,310784.469532849
"No","No",0,90364,3009.9051575605
"Yes","Yes",1e+05,145535,1355353.386515
"Yes","Yes",1e+05,51724,417246.220588033
"Yes","Yes",1e+05,105979,959777.510326984
"Yes","No",0,189322,946637.960305566
"No","Yes",1e+05,164802,329615.989369078
"No","No",0,123446,3523.29636698518
"Yes","Yes",0,51927,519272.187122828
"Yes","Yes",0,96029,960260.647346323
"No","No",0,64121,2550.05861175558
"Yes","No",0,75656,378286.148137698
"No","Yes",0,35586,71169.4925913286
"No","No",1e+05,96893,3106.87154583524
"No","Yes",0,143780,287569.018032325
"Yes","Yes",0,73054,730533.211491889
"No","Yes",1e+05,130422,260843.804379382
"No","No",0,34851,1876.70260012863
"No","No",1e+05,72241,2694.10515317795
"Yes","Yes",0,189477,1894759.65693018
"No","No",1e+05,155915,3947.6317372082
"No","No",1e+05,23235,1536.75180425694
"Yes","No",1e+05,111262,556305.391784732
"Yes","No",0,191601,957996.990233344
"Yes","No",1e+05,179607,898040.514434375
"No","Yes",1e+05,95149,190277.628754853
"Yes","Yes",0,40745,407441.197226845
"Yes","Yes",1e+05,198698,1886978.52229888
"No","Yes",0,83646,167293.487850978
"Yes","No",0,34789,173940.122088023
"No","No",1e+05,152727,3920.02780731282
"Yes","Yes",0,30772,307714.188512441
"No","No",1e+05,108925,3315.25767267256
"Yes","No",0,153625,768113.518880355
"No","Yes",0,50986,101970.535043084
"Yes","No",0,132128,660663.405853278
"No","Yes",0,88047,176087.022966455
"No","Yes",1e+05,160892,321779.854532164
"No","Yes",0,32865,65734.6974846814
"No","No",1e+05,160758,4023.43670346455
"Yes","No",1e+05,36350,181755.368428332
"No","No",1e+05,88697,2988.54545755336
"No","Yes",1e+05,134261,268520.491097162
"Yes","Yes",1e+05,109555,995525.909435979
"Yes","Yes",1e+05,199474,1894720.46229071
"No","No",1e+05,112735,3369.81766447485
"No","No",1e+05,156691,3965.98935289424
"Yes","No",1e+05,155986,779930.872890663
"No","Yes",0,51054,102109.569355567
"No","No",0,104450,3244.13331761085
"No","No",0,32799,1804.85854669318
"No","No",1e+05,44083,2114.59746184935
"Yes","Yes",1e+05,122395,1123950.29815604
"No","No",1e+05,133755,3661.04900534504
"No","Yes",1e+05,37228,74451.8854326608
"No","Yes",1e+05,23458,46916.7094387936
"No","Yes",1e+05,55917,111828.292063922
"Yes","No",1e+05,29868,149347.979526963
"No","No",0,64366,2549.49152911326
"Yes","Yes",0,24956,249555.146992937
"Yes","Yes",1e+05,73125,631279.559367754
"No","No",0,109569,3307.84326332046
"No","No",0,164610,4049.03630133673
"No","Yes",1e+05,150780,301554.219264804
"Yes","No",0,155829,779152.313735533
"Yes","Yes",0,52755,527554.285441514
"No","Yes",1e+05,52568,105130.411609219
"No","Yes",1e+05,190876,381754.228656576
"Yes","No",0,85579,427885.248808162
"No","Yes",0,194535,389065.832680514
"Yes","Yes",0,71166,711655.431825352
"No","No",0,160897,4008.37510955786
"No","Yes",1e+05,181474,362944.424065754
"No","Yes",1e+05,123035,246069.183632411
"Yes","No",1e+05,25009,125019.512602666
"Yes","No",0,131384,656926.872525913
"No","Yes",0,197334,394665.502195422
"Yes","Yes",0,131986,1319873.63036075
"No","Yes",0,182122,364248.96459964
"Yes","Yes",1e+05,107735,977346.775267283
"Yes","Yes",0,30046,300455.892385136
"Yes","No",0,150477,752400.479540162
"Yes","No",0,83493,417477.577873888
"Yes","No",0,99431,497147.43634438
"No","Yes",1e+05,114574,229144.953992394
"Yes","Yes",1e+05,197115,1871152.62125609
"No","No",0,119177,3463.31795388849
"No","Yes",1e+05,77240,154493.052086833
"No","Yes",0,97899,195779.872271157
"No","Yes",0,30974,61962.6411190785
"Yes","No",0,69445,347232.196688018
"No","Yes",1e+05,119721,239435.418579581
"Yes","No",1e+05,180582,902918.576565637
"No","Yes",0,22059,44098.8991980801
"Yes","No",0,183929,919656.028603392
"Yes","Yes",1e+05,168408,1584084.37198905
"No","No",0,59401,2432.68954177598
"Yes","No",1e+05,74073,370368.300884496
"Yes","Yes",0,188728,1887286.54277734
"Yes","Yes",0,57284,572841.071992405
"No","Yes",0,53586,107166.512498395
"No","No",1e+05,114517,3377.35253341024
"Yes","Yes",0,94021,940209.257509133
"Yes","Yes",1e+05,185323,1753230.07187516
"No","No",0,135105,3685.09780286887
"No","No",1e+05,136582,3688.65873599382
"Yes","Yes",0,162699,1627008.88069774
"Yes","Yes",1e+05,47283,372823.494344504
"Yes","Yes",0,31644,316444.520340418
"Yes","Yes",0,27369,273690.562146654
"Yes","No",0,174984,874919.553881251
"No","Yes",0,70420,140835.434966134
"Yes","No",0,110384,551918.044965799
"Yes","No",1e+05,64616,323089.412750355
"No","No",0,88889,2981.56714596814
"No","Yes",0,140598,281189.885417566
"Yes","Yes",1e+05,110439,1004391.4090424
"No","Yes",1e+05,66326,132641.267951922
"Yes","Yes",0,91639,916388.559116895
"No","Yes",0,46650,93311.4666796861
"Yes","Yes",0,151700,1516991.99617115
"Yes","Yes",0,192511,1925084.55240175
"Yes","Yes",0,187979,1879798.22155721
"Yes","Yes",1e+05,161191,1511910.50388789
"Yes","No",0,101471,507347.776395746
"Yes","Yes",0,28608,286083.701700029
"No","Yes",1e+05,105332,210657.510480692
"No","Yes",1e+05,95301,190607.254825581
"No","No",1e+05,100852,3172.43551037967
"No","No",1e+05,175407,4189.25896946834
"Yes","Yes",0,197051,1970535.23829104
"No","No",0,30196,1740.29041417353
"Yes","Yes",1e+05,158648,1486476.44013565
"Yes","No",0,50604,253014.790517958
"No","Yes",0,74555,149110.12646211
"Yes","No",0,60715,303582.874059073
"Yes","Yes",0,70727,707284.100583312
"Yes","No",0,97171,485848.945970066
"Yes","No",0,113855,569268.297103569
"No","Yes",1e+05,66360,132703.915151501
"Yes","No",1e+05,52952,264752.172803185
"Yes","No",0,145117,725591.73935125
"No","No",1e+05,41935,2047.37113405099
"No","Yes",0,188623,377249.493231973
"Yes","No",0,46503,232514.888820897
"Yes","No",0,160273,801372.648778892
"Yes","Yes",1e+05,112451,1024507.51210474
"Yes","No",1e+05,28786,143924.207485942
"No","Yes",1e+05,189649,379308.278243164
"No","No",1e+05,136119,3687.12134925762
"Yes","Yes",1e+05,108376,983765.241750998
"Yes","Yes",0,96174,961739.497747718
"Yes","Yes",1e+05,175876,1658755.3145438
"No","Yes",1e+05,186758,373517.229350791
"No","Yes",0,94103,188227.801186194
"Yes","No",1e+05,57941,289701.996923733
"Yes","Yes",1e+05,199313,1893127.67649666
"Yes","Yes",0,30763,307642.927635943
"Yes","No",1e+05,35274,176370.808959173
"No","No",0,196833,4427.48962989498
"Yes","Yes",1e+05,145617,1356175.92062496
"No","Yes",0,97155,194317.319443387
"Yes","No",1e+05,27553,137767.920157779
"Yes","Yes",0,116492,1164927.90906975
"Yes","No",1e+05,34317,171587.988401674
"Yes","Yes",1e+05,155603,1456032.03539183
"No","Yes",0,63369,126730.713186654
"No","Yes",0,58629,117254.339298364
"Yes","No",1e+05,98653,493274.707974984
"No","No",0,45885,2135.88868704277
"Yes","No",1e+05,99433,497164.496921641
"No","No",0,126153,3548.19130114171
"Yes","Yes",0,109752,1097513.21332532
"Yes","Yes",0,25664,256636.500872771
"Yes","Yes",0,86167,861677.532584136
"No","No",0,164119,4058.68725473938
"No","No",0,84937,2926.5588697356
"No","No",0,83011,2859.89514158143
"No","No",1e+05,49397,2213.78814003812
"No","No",0,171119,4129.53826892891
"No","Yes",1e+05,97084,194167.608523708
"No","Yes",0,22272,44549.331971816
"No","Yes",0,23674,47339.2655288113
"Yes","Yes",1e+05,70632,606332.545415562
"Yes","No",0,90202,450997.788334507
"No","Yes",1e+05,102472,204931.309181158
"Yes","Yes",1e+05,85909,759088.714769888
"No","No",0,71668,2686.58644361257
"No","No",1e+05,194926,4409.31777338015
"No","Yes",1e+05,141294,282594.841045035
"No","Yes",0,39658,79319.3269240299
"No","No",0,63612,2517.28714258553
"No","Yes",0,188100,376195.877792301
"Yes","Yes",0,199870,1998690.65973303
"Yes","Yes",1e+05,193073,1830720.69776655
"No","Yes",1e+05,38624,77246.3452833124
"Yes","No",0,55199,275983.864921087
"No","No",0,35631,1900.86663450582
"No","No",0,108871,3312.13671998232
"Yes","Yes",0,192350,1923499.12752772
"Yes","No",1e+05,102327,511646.650949327
"Yes","No",0,73333,366676.061210415
"Yes","Yes",0,37292,372918.280360007
"Yes","No",0,98292,491472.699660924
"No","No",0,176278,4192.80558508775
"Yes","Yes",0,144939,1449396.38053611
"Yes","No",1e+05,24253,121270.747806494
"No","No",1e+05,64375,2519.55963562759
"Yes","Yes",0,122596,1225946.54079094
"Yes","Yes",0,76287,762870.266014727
"No","Yes",0,159463,318930.138637514
"Yes","Yes",1e+05,150466,1404661.89441381
"No","No",1e+05,139995,3737.38549679302
"Yes","Yes",0,134185,1341860.18059393
"No","No",0,162233,4028.06214128277
"Yes","No",1e+05,192599,962979.087829499
"Yes","No",1e+05,135925,679631.036310924
"No","Yes",0,116406,232791.374831037
"Yes","No",0,198510,992566.380232499
"No","Yes",1e+05,67033,134063.043908238
"Yes","No",1e+05,103335,516675.921927523
"No","Yes",1e+05,107172,214348.92535678
"No","Yes",1e+05,170462,340936.533836291
"No","Yes",1e+05,114044,228058.349024631
"No","Yes",1e+05,158632,317257.283735238
"No","Yes",1e+05,114813,229640.910213815
"No","Yes",0,195032,390058.532381061
"Yes","Yes",1e+05,127818,1178179.16232758
"Yes","Yes",1e+05,170816,1608165.13570414
"No","Yes",0,193572,387136.601888697
"No","Yes",1e+05,80826,161653.867873775
"No","No",1e+05,65781,2564.89395309577
"Yes","Yes",1e+05,184645,1746437.65228766
"No","Yes",1e+05,88947,177893.456995262
"Yes","Yes",0,28253,282547.304761969
"Yes","Yes",0,168930,1689292.43875485
"Yes","Yes",1e+05,179454,1694542.98177889
"Yes","Yes",1e+05,110576,1005748.91260215
"Yes","Yes",0,60194,601952.323509259
"Yes","Yes",0,126388,1263895.16061207
"No","No",0,182023,4271.86719398298
"Yes","No",1e+05,139532,697659.93975114
"No","Yes",0,51527,103060.955493032
"No","Yes",1e+05,27649,55266.9441756701
"No","No",1e+05,22530,1482.18316498703
"Yes","No",1e+05,95698,478491.388861834
"Yes","No",1e+05,46843,234221.91074835
"No","No",1e+05,92022,3029.39504834842
"Yes","No",0,123324,616626.169108249
"No","Yes",1e+05,173943,347902.110315562
"No","No",1e+05,40491,2020.46961998855
"No","No",0,143140,3791.13623665381
"No","Yes",1e+05,65196,130381.44256515
"No","Yes",1e+05,94307,188614.807493878
"No","Yes",0,190676,381352.564028919
"No","No",0,51244,2264.71221205326
"No","No",1e+05,111436,3329.11626255491
"No","Yes",0,22912,45821.3882277724
"Yes","Yes",0,145114,1451158.99629467
"No","No",1e+05,158419,3980.22950026942
"No","Yes",1e+05,169497,338982.922669926
"No","Yes",1e+05,73501,146995.250761414
"No","No",1e+05,45964,2140.30813970785
"Yes","No",0,132594,662972.014934543
"No","No",1e+05,44115,2090.93428218335
"No","No",0,172139,4139.47699839521
"No","No",1e+05,192309,4372.42212293101
"No","No",0,81120,2854.00566501352
"Yes","Yes",1e+05,68976,589763.832848579
"Yes","Yes",0,71855,718530.659630533
"Yes","Yes",1e+05,101788,917881.651025828
"Yes","No",0,131533,657648.366926071
"No","No",0,149179,3865.87766718219
"Yes","No",1e+05,72483,362388.149249636
"No","No",0,175134,4173.03728391032
"Yes","Yes",1e+05,35707,257045.18668629
"No","Yes",1e+05,140833,281672.517706684
"No","Yes",1e+05,199413,398821.986268757
"Yes","Yes",1e+05,186715,1767164.00700568
"No","No",1e+05,131762,3621.35634992224
"Yes","No",0,184632,923152.452132005
"Yes","No",1e+05,162331,811638.09980523
"Yes","Yes",1e+05,159444,1494428.04162453
"No","No",0,111864,3344.56770978039
"No","No",1e+05,88757,2960.70436410624
"No","No",1e+05,163966,4049.99099684495
"Yes","No",1e+05,160775,803872.4411353
"Yes","No",0,170132,850659.723143043
"Yes","No",1e+05,151983,759905.325757951
"Yes","Yes",1e+05,176645,1666454.49033289
